country,name,full_name,symbol,tag,id,issuer,isin,asset_class,underlying
italy,SG GOLD X7 SHORT 18Jun21,SG ISSUER ZT GOLD X7 SHORT 18Jun21,LU417000,sg-gold-x7-short-18jun21,1120998,,,,
italy,Vontobel 7X Short linked to DAX,Vontobel 7X Short linked to DAX,DEVN9AAB,vontobel-7x-short-linked-to-dax,1120424,,,,
italy,Vontobel Put VT 5XS XAG 3 18Dec20,Vontobel Put VT 5XS XAG 3 18Dec20,DEVN9ABS,vontobel-put-vt-5xs-xag-3-18dec20,1121106,,,,
italy,Vontobel Call VT 7XL Corn 18Dec20,Vontobel Call VT 7XL Corn 18Dec20,DEVN9ACB,vontobel-call-vt-7xl-corn-18dec20,1121070,,,,
italy,Vontobel 7X Long linked to DAX,Vontobel 7X Long linked to DAX,DEVN9AAA,vontobel-7x-long-linked-to-dax,1120420,,,,
italy,Vontobel Put VT 7XS SP 500 18Dec20,Vontobel Put VT 7XS SP 500 18Dec20,DEVN9AA3,vontobel-put-vt-7xs-sp-500-18dec20,1121116,,,,
italy,SG 25.06.21 FTSE x5 Short,SG Issuer SA 25.06.21 FTSE x5 Short,LU940053,sg-25.06.21-ftse-x5-short,1120985,,,,
italy,Vontobel 7X Long on Coffee 10.74,Vontobel Financial Products GmbH 7X Long Fixed Lever on Coffee 10.74,DEVN9CG5,vontobel-7x-long-on-coffee-10.74,1121022,,,,
italy,BNP Put FTSE MIB Future 17Dec21,BNP PARIBAS ISSUANCE Put Milan Stock Exchange FTSE MIB Index Future 17Dec21,NL266640,bnp-put-ftse-mib-future-17dec21,1120616,,,,
italy,Vontobel Put VT 7XS Coffee 18Dec20,Vontobel Put VT 7XS Coffee 18Dec20,DEVN9AB9,vontobel-put-vt-7xs-coffee-18dec20,1121107,,,,
italy,Vontobel 5X Long Fixed Lever on MIB,Vontobel Financial Products GmbH 5X Long Fixed Lever on MIB,DEVN9AAL,vontobel-5x-long-fixed-lever-on-mib,1121014,,,,
italy,Uni Put Italia Leva 7 Short 16Oct20,UniCredit Bank AG Put Italia Leva 7 Short 16Oct20,DEHV40B6,uni-put-italia-leva-7-short-16oct20,1120943,,,,
italy,Uni Put Italia Leva 7 Short 15Oct21,UniCredit Bank AG Put Italia Leva 7 Short 15Oct21,DEHV42GD,uni-put-italia-leva-7-short-15oct21,1120942,,,,
italy,SG S&P 500 TR 01Apr21,SG ISSUER ZT S&P 500 TR 01Apr21,LU137671,sg-s-p-500-tr-01apr21,1121129,,,,
italy,SG SLVR X7 SHORT 18Jun21,SG ISSUER ZT SLVR X7 SHORT 18Jun21,LU417077,sg-slvr-x7-short-18jun21,1121006,,,,
italy,BNP Put Eurex DAX Future 15Dec21,BNP PARIBAS ISSUANCE Put Eurex DAX Index Future Continuation 1 15Dec21,NL266642,bnp-put-eurex-dax-future-15dec21,1120602,,,,
italy,Vontobel Put 3X Short Tesla 16Jun23,Vontobel Financial Products GmbH Put 3X Short Index linked to Tesla Motors Inc. 16Jun23,DEVN9D1B,vontobel-put-3x-short-tesla-16jun23,1121088,,,,
italy,Uni Call Italia X 7 Long 15Oct21,UniCredit Bank AG Call Italia X 7 Long Index 15Oct21,DEHV41JE,uni-call-italia-x-7-long-15oct21,1120930,,,,
italy,Bayerische Call ShortDAX x7 22Oct21,Bayerische Hypo-und Vereinsbank AG Call ShortDAX x7 (Total Return) (EUR) Index 22Oct21,DEHV42GC,bayerische-call-shortdax-x7-22oct21,1120400,,,,
italy,Vontobel 7X Short su Cacao,Vontobel Financial Products GmbH Leva Fissa 7X Short su Cacao,DEVN9DZU,vontobel-7x-short-su-cacao,1121035,,,,
italy,Vontobel Put VT 5XS Nasdaq 199,Vontobel Put VT 5XS Nasdaq 199 18Dec20,DEVN9AA6,vontobel-put-vt-5xs-nasdaq-199,1121102,,,,
italy,LU2158823141,SG ISSUER ZT GAS X7 LONG 18Jun21,LU019080,lu2158823141,1161335,,,,
italy,BNP PUT FTSE MIB Future 19Mar21,BNP PARIBAS ISSUANCE PUT Milan Stock Exchange FTSE MIB Index Future 19Mar21,NL266388,bnp-put-ftse-mib-future-19mar21,1120617,,,,
italy,Uni Call Italia X 7 Long 16Oct20,UniCredit Bank AG Call Italia X 7 Long Index 16Oct20,DEHV40B5,uni-call-italia-x-7-long-16oct20,1120931,,,,
netherlands,BNP Put 44298 NETFLIX INC 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 442.98 USD NETFLIX INC 31Dec99,NL0013282791,bnp-put-44298-netflix-inc-31dec99,1121574,,,,
netherlands,BNP Put 5384 COCA COLA CO 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 53.84 USD COCA COLA CO 31Dec99,NL0013281991,bnp-put-5384-coca-cola-co-31dec99,1121575,,,,
netherlands,BNP Put 708081 NASDAQ-100 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 7080.81 USD NASDAQ-100 31Dec99,NL0013164395,bnp-put-708081-nasdaq-100-31dec99,1121576,,,,
netherlands,BNP Put 719192 NASDAQ-100 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 7191.92 USD NASDAQ-100 31Dec99,NL0013152515,bnp-put-719192-nasdaq-100-31dec99,1121577,,,,
netherlands,BNP Put 4290 EUR STOXX 50 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 4290 EUR EURO STOXX 50 31Dec99,NL0011090709,bnp-put-4290-eur-stoxx-50-31dec99,1121582,,,,
netherlands,GS Put 4950 EUR STOXX 50 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 4950 EUR EURO STOXX 50 31Dec99,NL0011231071,gs-put-4950-eur-stoxx-50-31dec99,1121569,,,,
netherlands,GS Call 34AIR FRANCE KLM 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 3.4 EUR AIR FRANCE KLM 31Dec99,NL0011240825,gs-call-34air-france-klm-31dec99,1121579,,,,
netherlands,GS Call 533ARCELORMITTAL 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 5.33 EUR ARCELORMITTAL 31Dec99,NL0011979356,gs-call-533arcelormittal-31dec99,1121581,,,,
netherlands,BNP Put 42183 NETFLIX INC 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 421.83 USD NETFLIX INC 31Dec99,NL0013282783,bnp-put-42183-netflix-inc-31dec99,1121573,,,,
netherlands,GS Call 1981394AHOLD DEL 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 19.81394 EUR AHOLD DEL 31Dec99,NL0013132558,gs-call-1981394ahold-del-31dec99,1121578,,,,
netherlands,BNP Put 18134 NVIDIA CORP 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 181.34 USD NVIDIA CORP 31Dec99,NL0013162688,bnp-put-18134-nvidia-corp-31dec99,1121571,,,,
netherlands,GS Put 31.13333 EUR APERAM 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 31.13333 EUR APERAM 31Dec99,NL0013180813,gs-put-31.13333-eur-aperam-31dec99,1121522,,,,
netherlands,GS Call 582242 EUR BAYER AG 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 58.2242 EUR BAYER AG 31Dec99,NL0013228018,gs-call-582242-eur-bayer-ag-31dec99,1121546,,,,
netherlands,GS Call 13809524 Baidu Inc 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 138.09524 USD Baidu Inc 31Dec99,NL0013184633,gs-call-13809524-baidu-inc-31dec99,1121591,,,,
netherlands,GS Call 5.05 EUR TOMTOM NV 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 5.05 EUR TOMTOM NV 31Dec99,NL0011040597,gs-call-5.05-eur-tomtom-nv-31dec99,1121515,,,,
netherlands,GS Put 11.98 EUR TOMTOM NV 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 11.98 EUR TOMTOM NV 31Dec99,NL0011732458,gs-put-11.98-eur-tomtom-nv-31dec99,1121521,,,,
netherlands,GS Put 1.315 USD EUR / USD 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 1.315 USD EUR / USD 31Dec99,NL0011040993,gs-put-1.315-usd-eur-usd-31dec99,1121520,,,,
netherlands,GS Put 1.17789 USD EUR/USD 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 1.17789 USD EUR/USD 31Dec99,NL0013081672,gs-put-1.17789-usd-eur-usd-31dec99,1121519,,,,
netherlands,GS Put 1.17085 USD EUR/USD 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 1.17085 USD EUR/USD 31Dec99,NL0013188832,gs-put-1.17085-usd-eur-usd-31dec99,1121518,,,,
netherlands,GS Put 1.16985 USD EUR/USD 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 1.16985 USD EUR/USD 31Dec99,NL0013184922,gs-put-1.16985-usd-eur-usd-31dec99,1121517,,,,
netherlands,GS Put 1.15779 USD EUR/USD 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 1.15779 USD EUR/USD 31Dec99,NL0013230766,gs-put-1.15779-usd-eur-usd-31dec99,1121516,,,,
netherlands,GS Call 2680 EUR STOXX 50 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 2680 EUR EURO STOXX 50 31Dec99,NL0011602669,gs-call-2680-eur-stoxx-50-31dec99,1121583,,,,
netherlands,GS Put 192 EUR SBM OFFSHORE 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 19.2 EUR SBM OFFSHORE 31Dec99,NL0011230149,gs-put-192-eur-sbm-offshore-31dec99,1121548,,,,
netherlands,GS Call 36 ICE BRENT 07/16 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 36 USD ICE BRENT 07/16 31Dec99,NL0011727763,gs-call-36-ice-brent-07-16-31dec99,1121584,,,,
netherlands,BNP Put 3106BASIC-FIT NV 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 31.06 EUR BASIC-FIT NV 31Dec99,NL0013281926,bnp-put-3106basic-fit-nv-31dec99,1121572,,,,
netherlands,BNP Put 2389ARCELORMITTAL 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 23.89 EUR ARCELORMITTAL 31Dec99,NL0013161193,bnp-put-2389arcelormittal-31dec99,1121587,,,,
netherlands,BNP Put 10523Galapagos NV 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 105.23 EUR Galapagos NV 31Dec99,NL0013169063,bnp-put-10523galapagos-nv-31dec99,1121585,,,,
netherlands,BNP Put 909 USD QUALCOMM INC 31Dec9,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 90.9 USD QUALCOMM INC 31Dec99,NL0012020440,bnp-put-909-usd-qualcomm-inc-31dec9,1121558,,,,
netherlands,BNP Put 6498 EUR TAKEAWAYCOM 31Dec9,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 64.98 EUR TAKEAWAY.COM 31Dec99,NL0013282627,bnp-put-6498-eur-takeawaycom-31dec9,1121565,,,,
netherlands,GS Put 825946 EUR AKZO NOBEL 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Put 82.5946 EUR AKZO NOBEL 31Dec99,NL0013085319,gs-put-825946-eur-akzo-nobel-31dec9,1121564,,,,
netherlands,GS Call 9224 USD GOLD FIXING 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Call 922.4 USD GOLD FIXING 31Dec99,NL0011417688,gs-call-9224-usd-gold-fixing-31dec9,1121563,,,,
netherlands,GS Call 464 EUR KBC GROEP NV 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Call 46.4 EUR KBC GROEP NV 31Dec99,NL0011934724,gs-call-464-eur-kbc-groep-nv-31dec9,1121562,,,,
netherlands,GS Call 452 EUR DAIMLER BENZ 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Call 45.2 EUR DAIMLER BENZ 31Dec99,NL0011049622,gs-call-452-eur-daimler-benz-31dec9,1121561,,,,
netherlands,GS Call 357 EUR KBC GROEP NV 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Call 35.7 EUR KBC GROEP NV 31Dec99,NL0011891346,gs-call-357-eur-kbc-groep-nv-31dec9,1121560,,,,
netherlands,GS Call 2037208 EUR BOSKALIS 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Call 20.37208 EUR BOSKALIS 31Dec99,NL0013230428,gs-call-2037208-eur-boskalis-31dec9,1121559,,,,
netherlands,GS Call 2520 USD S AND P 500 31Dec9,GOLDMAN SACHS & CO WERTP.GMBH Call 2520 USD S AND P 500 31Dec99,NL0013228364,gs-call-2520-usd-s-and-p-500-31dec9,1121556,,,,
netherlands,BNP Call KONINKLIJKE WESSAN 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call KONINKLIJKE WESSANEN 31Dec99,NL0013157803,bnp-call-koninklijke-wessan-31dec99,1121567,,,,
netherlands,BNP Put 24813 JPY NIKKEI 225 31Dec9,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 24813 JPY NIKKEI 225 31Dec99,NL0013157308,bnp-put-24813-jpy-nikkei-225-31dec9,1121555,,,,
netherlands,BNP Call 10 USD NYMEX CRUDE 03/16,BNP PARIBAS ARBITRAGE ISSUANCE BV Call 10 USD NYMEX LS CRUDE 03/16 31Dec99,NL0011636956,bnp-call-10-usd-nymex-crude-03-16,1119431,,,,
netherlands,BNP Put 24292 JPY NIKKEI 225 31Dec9,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 24292 JPY NIKKEI 225 31Dec99,NL0013157290,bnp-put-24292-jpy-nikkei-225-31dec9,1121554,,,,
netherlands,BNP Put 23771 JPY NIKKEI 225 31Dec9,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 23771 JPY NIKKEI 225 31Dec99,NL0013157282,bnp-put-23771-jpy-nikkei-225-31dec9,1121553,,,,
netherlands,BNP Put 2945 EUR CORBION NV 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 29.45 EUR CORBION N.V. 31Dec99,NL0013282015,bnp-put-2945-eur-corbion-nv-31dec99,1121552,,,,
netherlands,GS Put 901 EUR KBC GROEP NV 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 90.1 EUR KBC GROEP NV 31Dec99,NL0011994009,gs-put-901-eur-kbc-groep-nv-31dec99,1121551,,,,
netherlands,GS Put 3910857 EUR AALBERTS 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 39.10857 EUR AALBERTS 31Dec99,NL0013084965,gs-put-3910857-eur-aalberts-31dec99,1121550,,,,
netherlands,GS Put 3601143 EUR AALBERTS 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Put 36.01143 EUR AALBERTS 31Dec99,NL0013190556,gs-put-3601143-eur-aalberts-31dec99,1121549,,,,
netherlands,BNP Put 6833 EUR TAKEAWAYCOM 31Dec9,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 68.33 EUR TAKEAWAY.COM 31Dec99,NL0013275530,bnp-put-6833-eur-takeawaycom-31dec9,1121566,,,,
netherlands,BNP Call Crude Oil 03/19 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Call NYMEX LS CRUDE 03/19 31Dec99,NL0013284516,bnp-call-crude-oil-03-19-31dec99,1121568,,,,
netherlands,GS Call 86 EUR SBM OFFSHORE 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 8.6 EUR SBM OFFSHORE 31Dec99,NL0011041835,gs-call-86-eur-sbm-offshore-31dec99,1121547,,,,
netherlands,GS Call 465ARCELORMITTAL 31Dec99,GOLDMAN SACHS & CO WERTP.GMBH Call 4.65 EUR ARCELORMITTAL 31Dec99,NL0011926886,gs-call-465arcelormittal-31dec99,1121580,,,,
netherlands,BNP Put 280809 USD S&P 500 31Dec99,BNP PARIBAS ARBITRAGE ISSUANCE BV Put 2808.09 USD S AND P 500 31Dec99,NL0013164411,bnp-put-280809-usd-s-p-500-31dec99,1121589,,,,
sweden,NBp Call S&P 500 31Dec99,Nordea Bank Abp Call S&P 500 31Dec99,SE0011978634,nbp-call-s-p-500-31dec99,1122914,,,,
sweden,NB ZT 66 SEK ELEKTA B 31Dec99,Nordea Bank AB ZT 66 SEK ELEKTA B 31Dec99,SE0010978080,nb-zt-66-sek-elekta-b-31dec99,1122879,,,,
sweden,NB ZT 73 SEK Nordea Bank 31Dec99,Nordea Bank AB ZT 73 SEK Nordea Bank 31Dec99,SE0010978189,nb-zt-73-sek-nordea-bank-31dec99,1122881,,,,
sweden,NB ZT 3450 USD S&P 500 31Dec99,Nordea Bank AB ZT 3450 USD S&P 500 31Dec99,SE0010825208,nb-zt-3450-usd-s-p-500-31dec99,1122876,,,,
sweden,NB Call 5550 USD NASDAQ 100 31Dec99,Nordea Bank AB Call 5550 USD NASDAQ 100 31Dec99,SE0010979104,nb-call-5550-usd-nasdaq-100-31dec99,1122781,,,,
sweden,NB ZT 69 SEK Stora Enso Oyj 31Dec99,Nordea Bank AB ZT 69 SEK Stora Enso Oyj 31Dec99,SE0010821744,nb-zt-69-sek-stora-enso-oyj-31dec99,1122880,,,,
sweden,NB Call 1270 SEK OMXS30 31Dec99,Nordea Bank AB Call 1270 SEK OMXS30 31Dec99,SE0010140251,nb-call-1270-sek-omxs30-31dec99,1122759,,,,
sweden,NB Call 1100 SEK OMXS30 31Dec99,Nordea Bank AB Call 1100 SEK OMXS30 31Dec99,SE0009892888,nb-call-1100-sek-omxs30-31dec99,1122752,,,,
sweden,NB Call 1170 SEK OMXS30 31Dec99,Nordea Bank AB Call 1170 SEK OMXS30 31Dec99,SE0010140244,nb-call-1170-sek-omxs30-31dec99,1122755,,,,
sweden,NBp Call x12 Brent Oil 314 Dec99,Nordea Bank Abp Call x12 ICE Brent Crude Oil 314 Dec99,SE0011759224,nbp-call-x12-brent-oil-314-dec99,1122920,,,,
sweden,NBp Call x18 OMXS30 31Dec99,Nordea Bank Abp Call x18 OMXS30 31Dec99,SE0011761287,nbp-call-x18-omxs30-31dec99,1122923,,,,
sweden,NBp Call Silver 31Dec99,Nordea Bank Abp Call Silver 31Dec99,SE0011979285,nbp-call-silver-31dec99,1122915,,,,
sweden,NB ZT 47.7 SEK Ericsson ser. B,Nordea Bank AB ZT 47.7 SEK Ericsson ser. B 31Dec99,SE0010829101,nb-zt-47.7-sek-ericsson-ser.-b,1122878,,,,
sweden,NBp Call x20 OMXS30 31Dec99,Nordea Bank Abp Call x20 OMXS30 31Dec99,SE0011978659,nbp-call-x20-omxs30-31dec99,1122924,,,,
sweden,NBp Call 38 SEK Collector 31Dec99,Nordea Bank Abp Call 38 SEK Collector 31Dec99,SE0011424738,nbp-call-38-sek-collector-31dec99,1122898,,,,
sweden,NBp Call x10 ICE Brent Crude Oil,Nordea Bank Abp Call x10 ICE Brent Crude Oil 31Dec99,SE0011761717,nbp-call-x10-ice-brent-crude-oil,1122918,,,,
sweden,NBp Call DAX 31Dec99,Nordea Bank Abp Call DAX 31Dec99,SE0011978675,nbp-call-dax-31dec99,1122910,,,,
sweden,NBp Call x15 ICE Brent Crude Oil,Nordea Bank Abp Call x15 ICE Brent Crude Oil 31Dec99,SE0011979244,nbp-call-x15-ice-brent-crude-oil,1122922,,,,
sweden,NBp Call x10 ICE Brent Crude Oil 4,Nordea Bank Abp Call x10 ICE Brent Crude Oil 4 31Dec99,SE0011759240,nbp-call-x10-ice-brent-crude-oil-4,1122919,,,,
sweden,NBp Call 11.6 USD Silver 31Dec99,Nordea Bank Abp Call 11.6 USD Silver 31Dec99,SE0011756543,nbp-call-11.6-usd-silver-31dec99,1122885,,,,
sweden,NBp Call Boliden AB 31Dec99,Nordea Bank Abp Call Boliden AB 31Dec99,SE0011423383,nbp-call-boliden-ab-31dec99,1122909,,,,
sweden,NB Call 1222 SEK OMXS30 31Dec99,Nordea Bank AB Call 1222 SEK OMXS30 31Dec99,SE0009982739,nb-call-1222-sek-omxs30-31dec99,1122757,,,,
sweden,NBp Call x12 ICE Brent Crude Oil,Nordea Bank Abp Call x12 ICE Brent Crude Oil 31Dec99,SE0011975044,nbp-call-x12-ice-brent-crude-oil,1122921,,,,
sweden,NB Call 24 SEK Lundin Mining Corp,Nordea Bank AB Call 24 SEK Lundin Mining Corp  31Dec99,SE0009983166,nb-call-24-sek-lundin-mining-corp,1122772,,,,
sweden,NB Call MINI GULD NORDENT 7 31Dec99,Nordea Bank AB Call MINI GULD NORDENT 7 31Dec99,SE0009978984,nb-call-mini-guld-nordent-7-31dec99,1122800,,,,
sweden,NB Put 1100 NOK OBX International,Nordea Bank AB Put 1100 NOK OBX International 31Dec99,NO0010828502,nb-put-1100-nok-obx-international,1122806,,,,
sweden,NBp Call 130 SEK Boliden AB 31Dec99,Nordea Bank Abp Call 130 SEK Boliden AB 31Dec99,SE0011424696,nbp-call-130-sek-boliden-ab-31dec99,1122888,,,,
sweden,NBp Call Hennes and Mauritz ser. B,Nordea Bank Abp Call Hennes and Mauritz ser. B 31Dec99,SE0011423425,nbp-call-hennes-and-mauritz-ser.-b,1122913,,,,
sweden,NBp Call SSAB A shares 31Dec99,Nordea Bank Abp Call SSAB A shares 31Dec99,SE0011423664,nbp-call-ssab-a-shares-31dec99,1122916,,,,
sweden,NBp Call Gold 31Dec99,Nordea Bank Abp Call Gold 31Dec99,SE0011979269,nbp-call-gold-31dec99,1122912,,,,
sweden,NBp Call x5 Swedbank 31Dec99,Nordea Bank Abp Call x5 Swedbank 31Dec99,SE0011423581,nbp-call-x5-swedbank-31dec99,1122926,,,,
sweden,NB Call 6500 EUR DAX 31Dec99,Nordea Bank AB Call 6500 EUR DAX 31Dec99,SE0009892599,nb-call-6500-eur-dax-31dec99,1122785,,,,
sweden,NB Call 8.3 USD COMEX Silver,Nordea Bank AB Call 8.3 USD COMEX Silver Commodity 31Dec99,SE0009982242,nb-call-8.3-usd-comex-silver,1122787,,,,
sweden,NB ZT 2230 SEK OMXS30 31Dec99,Nordea Bank AB ZT 2230 SEK OMXS30 31Dec99,SE0010825729,nb-zt-2230-sek-omxs30-31dec99,1122871,,,,
sweden,NBp Call 1175 USD Gold 31Dec99,Nordea Bank Abp Call 1175 USD Gold 31Dec99,SE0011759885,nbp-call-1175-usd-gold-31dec99,1122886,,,,
sweden,NB ZT 4140 USD S&P 500 31Dec99,Nordea Bank AB ZT 4140 USD S&P 500 31Dec99,SE0010825190,nb-zt-4140-usd-s-p-500-31dec99,1122877,,,,
sweden,NB ZT 312 SEK Investor B shares,Nordea Bank AB ZT 312 SEK Investor B shares 31Dec99,SE0010978163,nb-zt-312-sek-investor-b-shares,1122875,,,,
sweden,NB Call Mekonomen 31Dec99,Nordea Bank AB Call Mekonomen 31Dec99,SE0011170307,nb-call-mekonomen-31dec99,1122797,,,,
sweden,NBp Call x4 Swedbank 31Dec99,Nordea Bank Abp Call x4 Swedbank 31Dec99,SE0011423565,nbp-call-x4-swedbank-31dec99,1122925,,,,
sweden,NB Call Fingerprint Cards B 31Dec99,Nordea Bank AB Call Fingerprint Cards B 31Dec99,SE0011168244,nb-call-fingerprint-cards-b-31dec99,1122794,,,,
sweden,NBp Call 90 SEK Tele2 AB ser. B,Nordea Bank Abp Call 90 SEK Tele2 AB ser. B 31Dec99,SE0011752310,nbp-call-90-sek-tele2-ab-ser.-b,1122908,,,,
sweden,NB ZT 237 SEK Volvo AB ser. B,Nordea Bank AB ZT 237 SEK Volvo AB ser. B 31Dec99,SE0010629618,nb-zt-237-sek-volvo-ab-ser.-b,1122872,,,,
sweden,NB Put 15800 EUR DAX 31Dec99,Nordea Bank AB Put 15800 EUR DAX 31Dec99,SE0009892755,nb-put-15800-eur-dax-31dec99,1122813,,,,
sweden,NB Call 42 SEK ELEKTA B 31Dec99,Nordea Bank AB Call 42 SEK ELEKTA B 31Dec99,SE0009983018,nb-call-42-sek-elekta-b-31dec99,1122775,,,,
sweden,NB Call MINI GULD NORDENT 14,Nordea Bank AB Call MINI GULD NORDENT 14 31Dec99,SE0009979057,nb-call-mini-guld-nordent-14,1122799,,,,
sweden,NB Put 19000 EUR DAX 31Dec99,Nordea Bank AB Put 19000 EUR DAX 31Dec99,SE0009892730,nb-put-19000-eur-dax-31dec99,1122820,,,,
sweden,NB Put 960 NOK OBX International,Nordea Bank AB Put 960 NOK OBX International 31Dec99,NO0010828486,nb-put-960-nok-obx-international,1122846,,,,
sweden,NBp Call Volvo AB ser. B 31Dec99,Nordea Bank Abp Call Volvo AB ser. B 31Dec99,SE0011423623,nbp-call-volvo-ab-ser.-b-31dec99,1122917,,,,
sweden,NBp Call Fingerprint Cards B,Nordea Bank Abp Call Fingerprint Cards B 31Dec99,SE0011978972,nbp-call-fingerprint-cards-b,1122911,,,,
sweden,NBp Call 1320 SEK OMXS30 31Dec99,Nordea Bank Abp Call 1320 SEK OMXS30 31Dec99,SE0011758853,nbp-call-1320-sek-omxs30-31dec99,1122889,,,,
